date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year
2022-12-01,Uttar Pradesh,2-Wheelers,2334,134747,2023,Q3,12,2022
2022-12-01,Uttarakhand,2-Wheelers,581,10627,2023,Q3,12,2022
2022-12-01,West Bengal,2-Wheelers,1047,69018,2023,Q3,12,2022
2023-01-01,Sikkim,2-Wheelers,0,470,2023,Q4,1,2023
2023-01-01,Sikkim,4-Wheelers,0,420,2023,Q4,1,2023
2023-01-01,Andaman & Nicobar Island,2-Wheelers,0,373,2023,Q4,1,2023
2023-01-01,Andaman & Nicobar Island,4-Wheelers,0,153,2023,Q4,1,2023
2023-01-01,Arunachal Pradesh,2-Wheelers,0,718,2023,Q4,1,2023
2023-01-01,Arunachal Pradesh,4-Wheelers,0,966,2023,Q4,1,2023
2023-01-01,Ladakh,4-Wheelers,0,92,2023,Q4,1,2023
2023-01-01,Mizoram,4-Wheelers,0,476,2023,Q4,1,2023
2023-01-01,Nagaland,2-Wheelers,0,432,2023,Q4,1,2023
2023-01-01,Nagaland,4-Wheelers,0,545,2023,Q4,1,2023
2023-01-01,Punjab,4-Wheelers,0,11608,2023,Q4,1,2023
2023-01-01,Tripura,4-Wheelers,0,399,2023,Q4,1,2023
2023-01-01,DNH and DD,4-Wheelers,1,360,2023,Q4,1,2023
2023-01-01,Ladakh,2-Wheelers,1,20,2023,Q4,1,2023
2023-01-01,Meghalaya,4-Wheelers,1,1271,2023,Q4,1,2023
2023-01-01,Andhra Pradesh,4-Wheelers,121,10775,2023,Q4,1,2023
2023-01-01,Assam,4-Wheelers,5,7240,2023,Q4,1,2023
2023-01-01,Bihar,4-Wheelers,19,6600,2023,Q4,1,2023
2023-01-01,Chandigarh,4-Wheelers,50,2500,2023,Q4,1,2023
2023-01-01,Chhattisgarh,4-Wheelers,56,4880,2023,Q4,1,2023
2023-01-01,Delhi,4-Wheelers,331,17993,2023,Q4,1,2023
2023-01-01,Goa,4-Wheelers,44,1888,2023,Q4,1,2023
2023-01-01,Gujarat,4-Wheelers,212,25859,2023,Q4,1,2023
2023-01-01,Haryana,4-Wheelers,141,25164,2023,Q4,1,2023
2023-01-01,Himachal Pradesh,4-Wheelers,5,4192,2023,Q4,1,2023
2023-01-01,Jammu and Kashmir,4-Wheelers,4,4245,2023,Q4,1,2023
2023-01-01,Jharkhand,4-Wheelers,41,5016,2023,Q4,1,2023
2023-01-01,Karnataka,4-Wheelers,587,26011,2023,Q4,1,2023
2023-01-01,Kerala,4-Wheelers,344,17267,2023,Q4,1,2023
2023-01-01,Madhya Pradesh,4-Wheelers,69,17945,2023,Q4,1,2023
2023-01-01,Maharashtra,4-Wheelers,827,44349,2023,Q4,1,2023
2023-01-01,Manipur,4-Wheelers,3,892,2023,Q4,1,2023
2023-01-01,Odisha,4-Wheelers,51,6278,2023,Q4,1,2023
2023-01-01,Puducherry,4-Wheelers,3,1004,2023,Q4,1,2023
2023-01-01,Rajasthan,4-Wheelers,155,18017,2023,Q4,1,2023
2023-01-01,Tamil Nadu,4-Wheelers,202,24430,2023,Q4,1,2023
2023-01-01,Uttar Pradesh,4-Wheelers,26,41439,2023,Q4,1,2023
2023-01-01,Uttarakhand,4-Wheelers,16,5040,2023,Q4,1,2023
2023-01-01,West Bengal,4-Wheelers,124,9141,2023,Q4,1,2023
2023-01-01,Andhra Pradesh,2-Wheelers,2680,49537,2023,Q4,1,2023
2023-01-01,Assam,2-Wheelers,142,41897,2023,Q4,1,2023
2023-01-01,Bihar,2-Wheelers,987,63994,2023,Q4,1,2023
2023-01-01,Chandigarh,2-Wheelers,172,1977,2023,Q4,1,2023
2023-01-01,Chhattisgarh,2-Wheelers,1923,35000,2023,Q4,1,2023
2023-01-01,DNH and DD,2-Wheelers,9,698,2023,Q4,1,2023
2023-01-01,Delhi,2-Wheelers,3285,35973,2023,Q4,1,2023
2023-01-01,Goa,2-Wheelers,662,4457,2023,Q4,1,2023
2023-01-01,Gujarat,2-Wheelers,5873,70897,2023,Q4,1,2023
2023-01-01,Haryana,2-Wheelers,706,29990,2023,Q4,1,2023
2023-01-01,Himachal Pradesh,2-Wheelers,78,4421,2023,Q4,1,2023
2023-01-01,Jammu and Kashmir,2-Wheelers,115,3934,2023,Q4,1,2023
2023-01-01,Jharkhand,2-Wheelers,655,27267,2023,Q4,1,2023
2023-01-01,Karnataka,2-Wheelers,9969,94898,2023,Q4,1,2023
2023-01-01,Kerala,2-Wheelers,4667,43110,2023,Q4,1,2023
2023-01-01,Madhya Pradesh,2-Wheelers,2443,80312,2023,Q4,1,2023
2023-01-01,Maharashtra,2-Wheelers,13802,148279,2023,Q4,1,2023
2023-01-01,Manipur,2-Wheelers,7,3158,2023,Q4,1,2023
2023-01-01,Meghalaya,2-Wheelers,4,1372,2023,Q4,1,2023
2023-01-01,Mizoram,2-Wheelers,10,1599,2023,Q4,1,2023
2023-01-01,Odisha,2-Wheelers,2533,47973,2023,Q4,1,2023
2023-01-01,Puducherry,2-Wheelers,197,4395,2023,Q4,1,2023
2023-01-01,Punjab,2-Wheelers,590,33117,2023,Q4,1,2023
2023-01-01,Rajasthan,2-Wheelers,4624,62966,2023,Q4,1,2023
2023-01-01,Tamil Nadu,2-Wheelers,5505,135769,2023,Q4,1,2023
2023-01-01,Tripura,2-Wheelers,8,2766,2023,Q4,1,2023
2023-01-01,Uttar Pradesh,2-Wheelers,1952,171721,2023,Q4,1,2023
2023-01-01,Uttarakhand,2-Wheelers,447,12862,2023,Q4,1,2023
2023-01-01,West Bengal,2-Wheelers,632,52431,2023,Q4,1,2023
2023-02-01,Sikkim,2-Wheelers,0,324,2023,Q4,2,2023
2023-02-01,Sikkim,4-Wheelers,0,364,2023,Q4,2,2023
2023-02-01,Andaman & Nicobar Island,2-Wheelers,0,346,2023,Q4,2,2023
2023-02-01,Andaman & Nicobar Island,4-Wheelers,0,148,2023,Q4,2,2023
2023-02-01,Arunachal Pradesh,2-Wheelers,0,816,2023,Q4,2,2023
2023-02-01,Arunachal Pradesh,4-Wheelers,0,840,2023,Q4,2,2023
2023-02-01,Ladakh,2-Wheelers,0,5,2023,Q4,2,2023
2023-02-01,Ladakh,4-Wheelers,0,49,2023,Q4,2,2023
2023-02-01,Meghalaya,4-Wheelers,0,1002,2023,Q4,2,2023
2023-02-01,Mizoram,4-Wheelers,0,337,2023,Q4,2,2023
2023-02-01,Nagaland,2-Wheelers,0,375,2023,Q4,2,2023
2023-02-01,Nagaland,4-Wheelers,0,806,2023,Q4,2,2023
2023-02-01,Tripura,4-Wheelers,0,328,2023,Q4,2,2023
2023-02-01,Andhra Pradesh,4-Wheelers,116,6628,2023,Q4,2,2023
2023-02-01,Assam,4-Wheelers,13,7029,2023,Q4,2,2023
2023-02-01,Bihar,4-Wheelers,46,6117,2023,Q4,2,2023
2023-02-01,Chandigarh,4-Wheelers,59,2061,2023,Q4,2,2023
2023-02-01,Chhattisgarh,4-Wheelers,73,4196,2023,Q4,2,2023
2023-02-01,DNH and DD,4-Wheelers,3,411,2023,Q4,2,2023
2023-02-01,Delhi,4-Wheelers,510,14823,2023,Q4,2,2023
2023-02-01,Goa,4-Wheelers,83,1760,2023,Q4,2,2023
2023-02-01,Gujarat,4-Wheelers,271,28856,2023,Q4,2,2023
2023-02-01,Haryana,4-Wheelers,175,19656,2023,Q4,2,2023
2023-02-01,Himachal Pradesh,4-Wheelers,21,3952,2023,Q4,2,2023
2023-02-01,Jammu and Kashmir,4-Wheelers,8,4449,2023,Q4,2,2023
2023-02-01,Jharkhand,4-Wheelers,33,4234,2023,Q4,2,2023
2023-02-01,Karnataka,4-Wheelers,616,21837,2023,Q4,2,2023
2023-02-01,Kerala,4-Wheelers,662,14603,2023,Q4,2,2023
2023-02-01,Madhya Pradesh,4-Wheelers,144,17295,2023,Q4,2,2023
2023-02-01,Maharashtra,4-Wheelers,1012,30727,2023,Q4,2,2023
2023-02-01,Manipur,4-Wheelers,5,756,2023,Q4,2,2023
2023-02-01,Odisha,4-Wheelers,60,5397,2023,Q4,2,2023
2023-02-01,Puducherry,4-Wheelers,3,703,2023,Q4,2,2023
2023-02-01,Punjab,4-Wheelers,18,11765,2023,Q4,2,2023
2023-02-01,Rajasthan,4-Wheelers,293,15819,2023,Q4,2,2023
2023-02-01,Tamil Nadu,4-Wheelers,307,18758,2023,Q4,2,2023
2023-02-01,Uttar Pradesh,4-Wheelers,60,32464,2023,Q4,2,2023
2023-02-01,Uttarakhand,4-Wheelers,23,3985,2023,Q4,2,2023
2023-02-01,West Bengal,4-Wheelers,142,8054,2023,Q4,2,2023
2023-02-01,Andhra Pradesh,2-Wheelers,2907,51810,2023,Q4,2,2023
2023-02-01,Assam,2-Wheelers,190,36795,2023,Q4,2,2023
2023-02-01,Bihar,2-Wheelers,911,77926,2023,Q4,2,2023
2023-02-01,Chandigarh,2-Wheelers,216,955,2023,Q4,2,2023
2023-02-01,Chhattisgarh,2-Wheelers,1874,30804,2023,Q4,2,2023
2023-02-01,DNH and DD,2-Wheelers,16,777,2023,Q4,2,2023
2023-02-01,Delhi,2-Wheelers,2800,29396,2023,Q4,2,2023
2023-02-01,Goa,2-Wheelers,628,3919,2023,Q4,2,2023
2023-02-01,Gujarat,2-Wheelers,6757,85424,2023,Q4,2,2023
2023-02-01,Haryana,2-Wheelers,702,31279,2023,Q4,2,2023
2023-02-01,Himachal Pradesh,2-Wheelers,65,4784,2023,Q4,2,2023
2023-02-01,Jammu and Kashmir,2-Wheelers,147,4868,2023,Q4,2,2023
2023-02-01,Jharkhand,2-Wheelers,652,31633,2023,Q4,2,2023
2023-02-01,Karnataka,2-Wheelers,10266,88323,2023,Q4,2,2023
2023-02-01,Kerala,2-Wheelers,5558,39985,2023,Q4,2,2023
2023-02-01,Madhya Pradesh,2-Wheelers,2358,75150,2023,Q4,2,2023
2023-02-01,Maharashtra,2-Wheelers,12070,129508,2023,Q4,2,2023
2023-02-01,Manipur,2-Wheelers,14,2990,2023,Q4,2,2023
2023-02-01,Meghalaya,2-Wheelers,2,1192,2023,Q4,2,2023
2023-02-01,Mizoram,2-Wheelers,9,1655,2023,Q4,2,2023
2023-02-01,Odisha,2-Wheelers,2552,49375,2023,Q4,2,2023
2023-02-01,Puducherry,2-Wheelers,177,3354,2023,Q4,2,2023
2023-02-01,Punjab,2-Wheelers,609,34555,2023,Q4,2,2023
2023-02-01,Rajasthan,2-Wheelers,4662,62207,2023,Q4,2,2023
2023-02-01,Tamil Nadu,2-Wheelers,6701,118355,2023,Q4,2,2023
2023-02-01,Tripura,2-Wheelers,20,2860,2023,Q4,2,2023
2023-02-01,Uttar Pradesh,2-Wheelers,1968,190812,2023,Q4,2,2023
2023-02-01,Uttarakhand,2-Wheelers,426,11079,2023,Q4,2,2023
2023-02-01,West Bengal,2-Wheelers,814,67188,2023,Q4,2,2023
2023-03-01,Sikkim,2-Wheelers,0,454,2023,Q4,3,2023
2023-03-01,Sikkim,4-Wheelers,0,505,2023,Q4,3,2023
2023-03-01,Arunachal Pradesh,2-Wheelers,0,1131,2023,Q4,3,2023
2023-03-01,Arunachal Pradesh,4-Wheelers,0,1048,2023,Q4,3,2023
2023-03-01,Ladakh,2-Wheelers,0,30,2023,Q4,3,2023
2023-03-01,Ladakh,4-Wheelers,0,59,2023,Q4,3,2023
2023-03-01,Manipur,4-Wheelers,0,320,2023,Q4,3,2023
2023-03-01,Meghalaya,4-Wheelers,0,1369,2023,Q4,3,2023
2023-03-01,Mizoram,4-Wheelers,0,433,2023,Q4,3,2023
2023-03-01,Nagaland,2-Wheelers,0,693,2023,Q4,3,2023
2023-03-01,Nagaland,4-Wheelers,0,820,2023,Q4,3,2023
2023-03-01,Andaman & Nicobar Island,2-Wheelers,1,373,2023,Q4,3,2023
2023-03-01,Andaman & Nicobar Island,4-Wheelers,1,162,2023,Q4,3,2023
2023-03-01,Meghalaya,2-Wheelers,1,1907,2023,Q4,3,2023
2023-03-01,Andhra Pradesh,4-Wheelers,173,7764,2023,Q4,3,2023
2023-03-01,Assam,4-Wheelers,20,8324,2023,Q4,3,2023
2023-03-01,Bihar,4-Wheelers,47,6322,2023,Q4,3,2023
2023-03-01,Chandigarh,4-Wheelers,131,2589,2023,Q4,3,2023
2023-03-01,Chhattisgarh,4-Wheelers,95,5119,2023,Q4,3,2023
2023-03-01,DNH and DD,4-Wheelers,2,485,2023,Q4,3,2023
2023-03-01,Delhi,4-Wheelers,1544,18638,2023,Q4,3,2023
2023-03-01,Goa,4-Wheelers,112,2439,2023,Q4,3,2023
2023-03-01,Gujarat,4-Wheelers,498,26082,2023,Q4,3,2023
2023-03-01,Haryana,4-Wheelers,477,21547,2023,Q4,3,2023
2023-03-01,Himachal Pradesh,4-Wheelers,7,3574,2023,Q4,3,2023
2023-03-01,Jammu and Kashmir,4-Wheelers,17,5388,2023,Q4,3,2023
2023-03-01,Jharkhand,4-Wheelers,52,4670,2023,Q4,3,2023
2023-03-01,Karnataka,4-Wheelers,1062,28169,2023,Q4,3,2023
2023-03-01,Kerala,4-Wheelers,1107,24727,2023,Q4,3,2023
2023-03-01,Madhya Pradesh,4-Wheelers,159,14745,2023,Q4,3,2023
2023-03-01,Maharashtra,4-Wheelers,1389,42854,2023,Q4,3,2023
2023-03-01,Odisha,4-Wheelers,74,6358,2023,Q4,3,2023
2023-03-01,Puducherry,4-Wheelers,4,999,2023,Q4,3,2023
2023-03-01,Punjab,4-Wheelers,13,12430,2023,Q4,3,2023
2023-03-01,Rajasthan,4-Wheelers,425,18370,2023,Q4,3,2023
2023-03-01,Tamil Nadu,4-Wheelers,571,22131,2023,Q4,3,2023
2023-03-01,Tripura,4-Wheelers,9,329,2023,Q4,3,2023
2023-03-01,Uttar Pradesh,4-Wheelers,431,34186,2023,Q4,3,2023
2023-03-01,Uttarakhand,4-Wheelers,48,4596,2023,Q4,3,2023
2023-03-01,West Bengal,4-Wheelers,352,8955,2023,Q4,3,2023
2023-03-01,Andhra Pradesh,2-Wheelers,3515,54298,2023,Q4,3,2023
2023-03-01,Assam,2-Wheelers,221,41575,2023,Q4,3,2023
2023-03-01,Bihar,2-Wheelers,1302,92334,2023,Q4,3,2023
2023-03-01,Chandigarh,2-Wheelers,362,663,2023,Q4,3,2023
2023-03-01,Chhattisgarh,2-Wheelers,2188,33362,2023,Q4,3,2023
2023-03-01,DNH and DD,2-Wheelers,5,902,2023,Q4,3,2023
2023-03-01,Delhi,2-Wheelers,3782,30396,2023,Q4,3,2023
2023-03-01,Goa,2-Wheelers,837,5064,2023,Q4,3,2023
2023-03-01,Gujarat,2-Wheelers,7790,92417,2023,Q4,3,2023
2023-03-01,Haryana,2-Wheelers,714,33171,2023,Q4,3,2023
2023-03-01,Himachal Pradesh,2-Wheelers,91,4543,2023,Q4,3,2023
2023-03-01,Jammu and Kashmir,2-Wheelers,198,7789,2023,Q4,3,2023
2023-03-01,Jharkhand,2-Wheelers,797,39001,2023,Q4,3,2023
2023-03-01,Karnataka,2-Wheelers,13056,104953,2023,Q4,3,2023
2023-03-01,Kerala,2-Wheelers,6773,50705,2023,Q4,3,2023
2023-03-01,Madhya Pradesh,2-Wheelers,3213,100653,2023,Q4,3,2023
2023-03-01,Maharashtra,2-Wheelers,17077,154632,2023,Q4,3,2023
2023-03-01,Manipur,2-Wheelers,3,3985,2023,Q4,3,2023
2023-03-01,Mizoram,2-Wheelers,10,1615,2023,Q4,3,2023
2023-03-01,Odisha,2-Wheelers,3269,52642,2023,Q4,3,2023
2023-03-01,Puducherry,2-Wheelers,261,3608,2023,Q4,3,2023
2023-03-01,Punjab,2-Wheelers,805,36806,2023,Q4,3,2023
2023-03-01,Rajasthan,2-Wheelers,6375,85324,2023,Q4,3,2023
2023-03-01,Tamil Nadu,2-Wheelers,8388,119376,2023,Q4,3,2023
2023-03-01,Tripura,2-Wheelers,23,3016,2023,Q4,3,2023
2023-03-01,Uttar Pradesh,2-Wheelers,3559,206315,2023,Q4,3,2023
2023-03-01,Uttarakhand,2-Wheelers,587,13077,2023,Q4,3,2023
2023-03-01,West Bengal,2-Wheelers,1103,73690,2023,Q4,3,2023
2023-04-01,Sikkim,2-Wheelers,0,465,2024,Q1,4,2023
2023-04-01,Sikkim,4-Wheelers,0,439,2024,Q1,4,2023
2023-04-01,Andaman & Nicobar Island,2-Wheelers,0,325,2024,Q1,4,2023
2023-04-01,Arunachal Pradesh,2-Wheelers,0,971,2024,Q1,4,2023
2023-04-01,Ladakh,2-Wheelers,0,43,2024,Q1,4,2023
2023-04-01,Ladakh,4-Wheelers,0,219,2024,Q1,4,2023
2023-04-01,Manipur,4-Wheelers,0,942,2024,Q1,4,2023
2023-04-01,Mizoram,4-Wheelers,0,336,2024,Q1,4,2023
2023-04-01,Nagaland,2-Wheelers,0,560,2024,Q1,4,2023
2023-04-01,Andaman & Nicobar Island,4-Wheelers,1,122,2024,Q1,4,2023
2023-04-01,Arunachal Pradesh,4-Wheelers,1,892,2024,Q1,4,2023
2023-04-01,DNH and DD,4-Wheelers,1,407,2024,Q1,4,2023
2023-04-01,Nagaland,4-Wheelers,1,687,2024,Q1,4,2023
2023-04-01,Tripura,4-Wheelers,1,299,2024,Q1,4,2023
2023-04-01,Andhra Pradesh,4-Wheelers,225,7229,2024,Q1,4,2023
2023-04-01,Assam,4-Wheelers,20,7022,2024,Q1,4,2023
2023-04-01,Bihar,4-Wheelers,40,5840,2024,Q1,4,2023
2023-04-01,Chandigarh,4-Wheelers,62,2482,2024,Q1,4,2023
2023-04-01,Chhattisgarh,4-Wheelers,93,5558,2024,Q1,4,2023
2023-04-01,Delhi,4-Wheelers,551,14861,2024,Q1,4,2023
2023-04-01,Goa,4-Wheelers,57,1633,2024,Q1,4,2023
2023-04-01,Gujarat,4-Wheelers,537,28451,2024,Q1,4,2023
2023-04-01,Haryana,4-Wheelers,363,21914,2024,Q1,4,2023
2023-04-01,Himachal Pradesh,4-Wheelers,9,3880,2024,Q1,4,2023
2023-04-01,Jammu and Kashmir,4-Wheelers,4,3728,2024,Q1,4,2023
2023-04-01,Jharkhand,4-Wheelers,39,4281,2024,Q1,4,2023
2023-04-01,Karnataka,4-Wheelers,762,22368,2024,Q1,4,2023
2023-04-01,Kerala,4-Wheelers,637,9171,2024,Q1,4,2023
2023-04-01,Madhya Pradesh,4-Wheelers,95,10894,2024,Q1,4,2023
2023-04-01,Maharashtra,4-Wheelers,1139,35336,2024,Q1,4,2023
2023-04-01,Meghalaya,4-Wheelers,2,1094,2024,Q1,4,2023
2023-04-01,Odisha,4-Wheelers,84,5315,2024,Q1,4,2023
2023-04-01,Puducherry,4-Wheelers,5,735,2024,Q1,4,2023
2023-04-01,Punjab,4-Wheelers,22,9734,2024,Q1,4,2023
2023-04-01,Rajasthan,4-Wheelers,291,14377,2024,Q1,4,2023
2023-04-01,Tamil Nadu,4-Wheelers,399,18659,2024,Q1,4,2023
2023-04-01,Uttar Pradesh,4-Wheelers,364,32143,2024,Q1,4,2023
2023-04-01,Uttarakhand,4-Wheelers,47,4887,2024,Q1,4,2023
2023-04-01,West Bengal,4-Wheelers,152,7999,2024,Q1,4,2023
2023-04-01,Andhra Pradesh,2-Wheelers,3515,48046,2024,Q1,4,2023
2023-04-01,Assam,2-Wheelers,178,35047,2024,Q1,4,2023
2023-04-01,Bihar,2-Wheelers,971,84319,2024,Q1,4,2023
2023-04-01,Chandigarh,2-Wheelers,126,2085,2024,Q1,4,2023
2023-04-01,Chhattisgarh,2-Wheelers,1559,27613,2024,Q1,4,2023
2023-04-01,DNH and DD,2-Wheelers,5,666,2024,Q1,4,2023
2023-04-01,Delhi,2-Wheelers,2738,28590,2024,Q1,4,2023
2023-04-01,Goa,2-Wheelers,698,3609,2024,Q1,4,2023
2023-04-01,Gujarat,2-Wheelers,8266,89782,2024,Q1,4,2023
2023-04-01,Haryana,2-Wheelers,802,34168,2024,Q1,4,2023
2023-04-01,Himachal Pradesh,2-Wheelers,96,4847,2024,Q1,4,2023
2023-04-01,Jammu and Kashmir,2-Wheelers,212,6299,2024,Q1,4,2023
2023-04-01,Jharkhand,2-Wheelers,682,36353,2024,Q1,4,2023
2023-04-01,Karnataka,2-Wheelers,9711,91491,2024,Q1,4,2023
2023-04-01,Kerala,2-Wheelers,4659,32903,2024,Q1,4,2023
2023-04-01,Madhya Pradesh,2-Wheelers,1958,64877,2024,Q1,4,2023
2023-04-01,Maharashtra,2-Wheelers,12260,130977,2024,Q1,4,2023
2023-04-01,Manipur,2-Wheelers,15,3425,2024,Q1,4,2023
2023-04-01,Meghalaya,2-Wheelers,3,1501,2024,Q1,4,2023
2023-04-01,Mizoram,2-Wheelers,8,1565,2024,Q1,4,2023
2023-04-01,Odisha,2-Wheelers,2848,43956,2024,Q1,4,2023
2023-04-01,Puducherry,2-Wheelers,157,3076,2024,Q1,4,2023
2023-04-01,Punjab,2-Wheelers,376,28269,2024,Q1,4,2023
2023-04-01,Rajasthan,2-Wheelers,3914,67999,2024,Q1,4,2023
2023-04-01,Tamil Nadu,2-Wheelers,6509,94801,2024,Q1,4,2023
2023-04-01,Tripura,2-Wheelers,19,2450,2024,Q1,4,2023
2023-04-01,Uttar Pradesh,2-Wheelers,3087,195568,2024,Q1,4,2023
2023-04-01,Uttarakhand,2-Wheelers,524,12580,2024,Q1,4,2023
2023-04-01,West Bengal,2-Wheelers,918,54194,2024,Q1,4,2023
2023-05-01,Sikkim,2-Wheelers,0,507,2024,Q1,5,2023
2023-05-01,Sikkim,4-Wheelers,0,448,2024,Q1,5,2023
2023-05-01,Andaman & Nicobar Island,2-Wheelers,0,436,2024,Q1,5,2023
2023-05-01,Andaman & Nicobar Island,4-Wheelers,0,150,2024,Q1,5,2023
2023-05-01,Arunachal Pradesh,4-Wheelers,0,1132,2024,Q1,5,2023
2023-05-01,Ladakh,4-Wheelers,0,364,2024,Q1,5,2023
2023-05-01,Mizoram,4-Wheelers,0,382,2024,Q1,5,2023
2023-05-01,Nagaland,2-Wheelers,0,610,2024,Q1,5,2023
2023-05-01,Nagaland,4-Wheelers,0,796,2024,Q1,5,2023
2023-05-01,Arunachal Pradesh,2-Wheelers,1,1193,2024,Q1,5,2023
2023-05-01,Andhra Pradesh,4-Wheelers,216,8095,2024,Q1,5,2023
2023-05-01,Assam,4-Wheelers,30,6994,2024,Q1,5,2023
2023-05-01,Bihar,4-Wheelers,46,6865,2024,Q1,5,2023
2023-05-01,Chandigarh,4-Wheelers,83,2556,2024,Q1,5,2023
2023-05-01,Chhattisgarh,4-Wheelers,185,3785,2024,Q1,5,2023
2023-05-01,DNH and DD,4-Wheelers,4,416,2024,Q1,5,2023
2023-05-01,Delhi,4-Wheelers,787,16609,2024,Q1,5,2023
2023-05-01,Goa,4-Wheelers,85,1878,2024,Q1,5,2023
2023-05-01,Gujarat,4-Wheelers,710,25770,2024,Q1,5,2023
2023-05-01,Haryana,4-Wheelers,211,21218,2024,Q1,5,2023
2023-05-01,Himachal Pradesh,4-Wheelers,21,3565,2024,Q1,5,2023
2023-05-01,Jammu and Kashmir,4-Wheelers,14,5095,2024,Q1,5,2023
2023-05-01,Jharkhand,4-Wheelers,37,4755,2024,Q1,5,2023
2023-05-01,Karnataka,4-Wheelers,999,22601,2024,Q1,5,2023
2023-05-01,Kerala,4-Wheelers,954,14819,2024,Q1,5,2023
2023-05-01,Madhya Pradesh,4-Wheelers,136,12488,2024,Q1,5,2023
2023-05-01,Maharashtra,4-Wheelers,1137,35179,2024,Q1,5,2023
2023-05-01,Manipur,4-Wheelers,4,119,2024,Q1,5,2023
2023-05-01,Meghalaya,4-Wheelers,2,1027,2024,Q1,5,2023
2023-05-01,Odisha,4-Wheelers,105,5951,2024,Q1,5,2023
2023-05-01,Puducherry,4-Wheelers,6,943,2024,Q1,5,2023
2023-05-01,Punjab,4-Wheelers,63,11047,2024,Q1,5,2023
2023-05-01,Rajasthan,4-Wheelers,419,16157,2024,Q1,5,2023
2023-05-01,Tamil Nadu,4-Wheelers,529,20789,2024,Q1,5,2023
2023-05-01,Tripura,4-Wheelers,2,436,2024,Q1,5,2023
2023-05-01,Uttar Pradesh,4-Wheelers,472,34515,2024,Q1,5,2023
2023-05-01,Uttarakhand,4-Wheelers,61,4675,2024,Q1,5,2023
2023-05-01,West Bengal,4-Wheelers,322,8672,2024,Q1,5,2023
2023-05-01,Andhra Pradesh,2-Wheelers,4370,54545,2024,Q1,5,2023
2023-05-01,Assam,2-Wheelers,282,35939,2024,Q1,5,2023
2023-05-01,Bihar,2-Wheelers,1536,125465,2024,Q1,5,2023
2023-05-01,Chandigarh,2-Wheelers,209,2356,2024,Q1,5,2023
2023-05-01,Chhattisgarh,2-Wheelers,2514,29232,2024,Q1,5,2023
2023-05-01,DNH and DD,2-Wheelers,4,829,2024,Q1,5,2023
2023-05-01,Delhi,2-Wheelers,4977,32282,2024,Q1,5,2023
2023-05-01,Goa,2-Wheelers,863,3933,2024,Q1,5,2023
2023-05-01,Gujarat,2-Wheelers,9609,87169,2024,Q1,5,2023
2023-05-01,Haryana,2-Wheelers,1053,34399,2024,Q1,5,2023
2023-05-01,Himachal Pradesh,2-Wheelers,118,5278,2024,Q1,5,2023
2023-05-01,Jammu and Kashmir,2-Wheelers,258,9084,2024,Q1,5,2023
2023-05-01,Jharkhand,2-Wheelers,839,41796,2024,Q1,5,2023
2023-05-01,Karnataka,2-Wheelers,17292,97074,2024,Q1,5,2023
2023-05-01,Kerala,2-Wheelers,7386,41347,2024,Q1,5,2023
2023-05-01,Ladakh,2-Wheelers,14,161,2024,Q1,5,2023
2023-05-01,Madhya Pradesh,2-Wheelers,3940,97067,2024,Q1,5,2023
2023-05-01,Maharashtra,2-Wheelers,20585,126680,2024,Q1,5,2023
2023-05-01,Manipur,2-Wheelers,10,572,2024,Q1,5,2023
2023-05-01,Meghalaya,2-Wheelers,7,2006,2024,Q1,5,2023
2023-05-01,Mizoram,2-Wheelers,14,1626,2024,Q1,5,2023
2023-05-01,Odisha,2-Wheelers,3727,44563,2024,Q1,5,2023
2023-05-01,Puducherry,2-Wheelers,382,3736,2024,Q1,5,2023
2023-05-01,Punjab,2-Wheelers,1181,32433,2024,Q1,5,2023
2023-05-01,Rajasthan,2-Wheelers,6897,79573,2024,Q1,5,2023
2023-05-01,Tamil Nadu,2-Wheelers,10330,109325,2024,Q1,5,2023
2023-05-01,Tripura,2-Wheelers,65,3305,2024,Q1,5,2023
2023-05-01,Uttar Pradesh,2-Wheelers,4704,300079,2024,Q1,5,2023
2023-05-01,Uttarakhand,2-Wheelers,682,14779,2024,Q1,5,2023
2023-05-01,West Bengal,2-Wheelers,1508,77494,2024,Q1,5,2023
2023-06-01,Sikkim,2-Wheelers,0,517,2024,Q1,6,2023
2023-06-01,Sikkim,4-Wheelers,0,457,2024,Q1,6,2023
2023-06-01,Andaman & Nicobar Island,2-Wheelers,0,373,2024,Q1,6,2023
2023-06-01,Arunachal Pradesh,2-Wheelers,0,1141,2024,Q1,6,2023
2023-06-01,Arunachal Pradesh,4-Wheelers,0,1089,2024,Q1,6,2023
2023-06-01,Ladakh,4-Wheelers,0,304,2024,Q1,6,2023
2023-06-01,Manipur,4-Wheelers,0,220,2024,Q1,6,2023
2023-06-01,Mizoram,4-Wheelers,0,383,2024,Q1,6,2023
2023-06-01,Nagaland,2-Wheelers,0,650,2024,Q1,6,2023
2023-06-01,Nagaland,4-Wheelers,0,620,2024,Q1,6,2023
2023-06-01,Andaman & Nicobar Island,4-Wheelers,1,136,2024,Q1,6,2023
2023-06-01,DNH and DD,4-Wheelers,1,370,2024,Q1,6,2023
2023-06-01,Meghalaya,2-Wheelers,1,1969,2024,Q1,6,2023
2023-06-01,Andhra Pradesh,4-Wheelers,156,6611,2024,Q1,6,2023
